max_reinforce,min_diff_A,max_freq_M0,max_freq_F1,final_adapt_diff_unlinked,this.order,n.gen,r12,r23,r34,s,n.unlinked,prop.replaced0,prop.replaced1,discrim
0.84808574248809,0.937820747506215,0.0518852047970123,0.880937336242485,NA,AMF,10000,0,0,0.5,0.45,0,0.092,0.092,1
0.861383758790044,0.941198434864685,0.0456524154602822,0.897080458920171,NA,AMF,10000,0,0,0.5,0.46,0,0.092,0.092,1
0.873305138923516,0.944412859005401,0.0401411163232982,0.911066780497409,NA,AMF,10000,0,0,0.5,0.47,0,0.092,0.092,1
0.883940528505612,0.947468072784511,0.0353063457983775,0.923059339530825,NA,AMF,10000,0,0,0.5,0.48,0,0.092,0.092,1
0.893399453370051,0.950375684859149,0.0310860364193012,0.93327666485677,NA,AMF,10000,0,0,0.5,0.49,0,0.092,0.092,1
0.901801064410024,0.953144975015118,0.0274105945990934,0.941956605084483,NA,AMF,10000,0,0,0.5,0.5,0,0.092,0.092,1
0.909280081179198,0.955782703628752,0.0242104231456358,0.94932992785614,NA,AMF,10000,0,0,0.5,0.51,0,0.092,0.092,1
0.91596038987797,0.958291795602845,0.0214720157338885,0.955605222440983,NA,AMF,10000,0,0,0.5,0.52,0,0.092,0.092,1
0.921951174275988,0.960681139919879,0.0201225007018703,0.960962747430128,NA,AMF,10000,0,0,0.5,0.53,0,0.092,0.092,1
0.927346663869124,0.962957931402397,0.0189273638175231,0.965553952516632,NA,AMF,10000,0,0,0.5,0.54,0,0.092,0.092,1
0.932227199273021,0.965127337344669,0.017808697966681,0.969503979947634,NA,AMF,10000,0,0,0.5,0.55,0,0.092,0.092,1
0.936660859345439,0.967193862755985,0.0167446860902204,0.972915367378821,NA,AMF,10000,0,0,0.5,0.56,0,0.092,0.092,1
0.9407052110125,0.969159294647861,0.0157323704582764,0.975871935647826,NA,AMF,10000,0,0,0.5,0.57,0,0.092,0.092,1
0.944408959441824,0.971032079846443,0.0147693982403448,0.978442354318982,NA,AMF,10000,0,0,0.5,0.58,0,0.092,0.092,1
0.947813405705129,0.972816210790862,0.0138530731108947,0.980683181216409,NA,AMF,10000,0,0,0.5,0.59,0,0.092,0.092,1
0.950953688890033,0.974515479307873,0.0129816054265189,0.982641338455014,NA,AMF,10000,0,0,0.5,0.6,0,0.092,0.092,1
0.953859823352831,0.97613348634838,0.0121525247267311,0.984356070350808,NA,AMF,10000,0,0,0.5,0.61,0,0.092,0.092,1
0.956557555491346,0.977671433197866,0.0113641800682429,0.98586046297535,NA,AMF,10000,0,0,0.5,0.62,0,0.092,0.092,1
0.959069067799281,0.979134834961346,0.0106147140643013,0.987182612441173,NA,AMF,10000,0,0,0.5,0.63,0,0.092,0.092,1
0.961413556543941,0.980527289402065,0.00990224114396873,0.988346522288224,NA,AMF,10000,0,0,0.5,0.64,0,0.092,0.092,1
0.963607706114353,0.981851623729633,0.00922532432863067,0.989372797493654,NA,AMF,10000,0,0,0.5,0.65,0,0.092,0.092,1
0.965666079370461,0.983110533429208,0.00858258618469299,0.99027918832069,NA,AMF,10000,0,0,0.5,0.66,0,0.092,0.092,1
0.967601439839148,0.984306588125486,0.00797231119646261,0.991081023997568,NA,AMF,10000,0,0,0.5,0.67,0,0.092,0.092,1
0.9694250185894,0.985440877433549,0.00739318927332341,0.991791565214136,NA,AMF,10000,0,0,0.5,0.68,0,0.092,0.092,1
0.971146736119185,0.986516961269325,0.00684409929726847,0.992422295912299,NA,AMF,10000,0,0,0.5,0.69,0,0.092,0.092,1
0.972775387558209,0.987537617914042,0.00632391766258265,0.992983168619507,NA,AMF,10000,0,0,0.5,0.7,0,0.092,0.092,1
0.974318797863134,0.988504891022311,0.00583125677172491,0.993482813216841,NA,AMF,10000,0,0,0.5,0.71,0,0.092,0.092,1
0.975783952382562,0.989420737003499,0.00536506586960521,0.993928716089248,NA,AMF,10000,0,0,0.5,0.72,0,0.092,0.092,1
0.977177107133255,0.990287028418362,0.00492434370895288,0.994327374667383,NA,AMF,10000,0,0,0.5,0.73,0,0.092,0.092,1
0.978503882302876,0.991105557319777,0.00450829745216353,0.994684431112773,NA,AMF,10000,0,0,0.5,0.74,0,0.092,0.092,1
0.97976934183438,0.991877157260812,0.00411591951721316,0.995004788081269,NA,AMF,10000,0,0,0.5,0.75,0,0.092,0.092,1
0.980978061418485,0.992604358061906,0.00374620937847431,0.995292708958102,NA,AMF,10000,0,0,0.5,0.76,0,0.092,0.092,1
0.98213418679622,0.993289005777473,0.00339835500954907,0.995551904582792,NA,AMF,10000,0,0,0.5,0.77,0,0.092,0.092,1
0.983241483931757,0.993932544396493,0.00307157982812829,0.995785608205906,NA,AMF,10000,0,0,0.5,0.78,0,0.092,0.092,1
0.984303382339769,0.994536362203128,0.00276514112533801,0.995996640201789,NA,AMF,10000,0,0,0.5,0.79,0,0.092,0.092,1
0.985323012628102,0.995101793550874,0.00247850945819021,0.996187463879157,NA,AMF,10000,0,0,0.5,0.8,0,0.092,0.092,1
0.986303239134951,0.995630120636493,0.00221077395729491,0.996360233572512,NA,AMF,10000,0,0,0.5,0.81,0,0.092,0.092,1
0.987246688391824,0.996122575269015,0.00196128361814736,0.996516836055447,NA,AMF,10000,0,0,0.5,0.82,0,0.092,0.092,1
0.988155774022609,0.996579767812242,0.00172942893408526,0.996658926189068,NA,AMF,10000,0,0,0.5,0.83,0,0.092,0.092,1
0.98903271858988,0.997003616095929,0.00151462474820021,0.996787957603489,NA,AMF,10000,0,0,0.5,0.84,0,0.092,0.092,1
0.989879572817946,0.997395167137544,0.00131630934491596,0.99690520910684,NA,AMF,10000,0,0,0.5,0.85,0,0.092,0.092,1
0.990698232554786,0.99775542689099,0.00113401043245926,0.997011807423866,NA,AMF,10000,0,0,0.5,0.86,0,0.092,0.092,1
0.99149045377918,0.998085367052209,9.67158103084847e-4,0.997108746784352,NA,AMF,10000,0,0,0.5,0.87,0,0.092,0.092,1
0.992257865913007,0.998385925768522,8.1520056685742e-4,0.997196905809583,NA,AMF,10000,0,0,0.5,0.88,0,0.092,0.092,1
0.993001983659986,0.998658008377222,6.77672971365264e-4,0.997277062082072,NA,AMF,10000,0,0,0.5,0.89,0,0.092,0.092,1
0.993724217559835,0.998902488171794,5.54127016259598e-4,0.997349904728994,NA,AMF,10000,0,0,0.5,0.9,0,0.092,0.092,1
0.99442588341968,0.999120018120254,4.4413053820631e-4,0.997416045302365,NA,AMF,10000,0,0,0.5,0.91,0,0.092,0.092,1
0.995108210761741,0.999311694857322,3.47267083259741e-4,0.997476027198126,NA,AMF,10000,0,0,0.5,0.92,0,0.092,0.092,1
0.995772350407026,0.999478284510678,2.63172126787202e-4,0.997530333821175,NA,AMF,10000,0,0,0.5,0.93,0,0.092,0.092,1
0.9964193812985,0.999620507967805,1.9140062203966e-4,0.997579395673293,NA,AMF,10000,0,0,0.5,0.94,0,0.092,0.092,1
0.997050316653295,0.999739066267937,1.31584706390445e-4,0.9976235965152,NA,AMF,10000,0,0,0.5,0.95,0,0.092,0.092,1
0.997666109521804,0.999834640377139,8.33756407053779e-5,0.997663278731971,NA,AMF,10000,0,0,0.5,0.96,0,0.092,0.092,1
0.998267657821374,0.999907890152457,4.64351087032403e-5,0.997698748012371,NA,AMF,10000,0,0,0.5,0.97,0,0.092,0.092,1
0.998855808903754,0.999959438378641,2.04375018640662e-5,0.997730277436653,NA,AMF,10000,0,0,0.5,0.98,0,0.092,0.092,1
0.99943136370804,0.999989953816878,5.06119191451781e-6,0.997758111053824,NA,AMF,10000,0,0,0.5,0.99,0,0.092,0.092,1
0.999995080544505,1,0,0.997782467017802,NA,AMF,10000,0,0,0.5,1,0,0.092,0.092,1
0.0199,0,1,0.0100000000000003,NA,AMF,10000,0,0,0.5,0,0,0.094,0.094,1
0.0199,0,1,0.0100412701633173,NA,AMF,10000,0,0,0.5,0.01,0,0.094,0.094,1
0.0199,0,1,0.010023345882852,NA,AMF,10000,0,0,0.5,0.02,0,0.094,0.094,1
0.0199,0.0131522354696053,0.973036383378654,0.0100277154221564,NA,AMF,10000,0,0,0.5,0.03,0,0.094,0.094,1
0.0199,0.129714782710425,0.756962202631043,0.0105764348447768,NA,AMF,10000,0,0,0.5,0.04,0,0.094,0.094,1
0.0199,0.204947392549502,0.64991895511266,0.0125318622394026,NA,AMF,10000,0,0,0.5,0.05,0,0.094,0.094,1
0.0199,0.251095710389772,0.61030243209701,0.0173402865829658,NA,AMF,10000,0,0,0.5,0.06,0,0.094,0.094,1
0.0199,0.287549446750902,0.587936241949619,0.0241802017838273,NA,AMF,10000,0,0,0.5,0.07,0,0.094,0.094,1
0.0199,0.321849581970626,0.566484722609038,0.0322707336206711,NA,AMF,10000,0,0,0.5,0.08,0,0.094,0.094,1
0.0278128985207138,0.354187922129761,0.545716935844897,0.0415970578374373,NA,AMF,10000,0,0,0.5,0.09,0,0.094,0.094,1
0.0373238679666088,0.38468416432051,0.525609240132588,0.052149436794957,NA,AMF,10000,0,0,0.5,0.1,0,0.094,0.094,1
0.0484511408610465,0.413477029312079,0.506131368103067,0.0639117816613901,NA,AMF,10000,0,0,0.5,0.11,0,0.094,0.094,1
0.0611937898680959,0.440713240890952,0.487244937268594,0.0768631095061997,NA,AMF,10000,0,0,0.5,0.12,0,0.094,0.094,1
0.0755314580853488,0.466537281505973,0.468908415317734,0.0909791895300921,NA,AMF,10000,0,0,0.5,0.13,0,0.094,0.094,1
0.0914284262458303,0.491085209374757,0.451080671653075,0.106233599489322,NA,AMF,10000,0,0,0.5,0.14,0,0.094,0.094,1
0.108835565524849,0.514481322182953,0.433722621325977,0.122598460010876,NA,AMF,10000,0,0,0.5,0.15,0,0.094,0.094,1
0.127693213749195,0.5368374088943,0.416798567233747,0.140044729225764,NA,AMF,10000,0,0,0.5,0.16,0,0.094,0.094,1
0.147932988592735,0.558252390518122,0.400276606852737,0.158542205284396,NA,AMF,10000,0,0,0.5,0.17,0,0.094,0.094,1
0.169477412658006,0.578813355949975,0.384128249149994,0.178059597863966,NA,AMF,10000,0,0,0.5,0.18,0,0.094,0.094,1
0.192242215315503,0.598596531043769,0.368328573661852,0.198564229630924,NA,AMF,10000,0,0,0.5,0.19,0,0.094,0.094,1
0.216136558341877,0.617668474094983,0.352855836913404,0.220021861793187,NA,AMF,10000,0,0,0.5,0.2,0,0.094,0.094,1
0.241062791625704,0.636087361474644,0.337690983582849,0.242396276281681,NA,AMF,10000,0,0,0.5,0.21,0,0.094,0.094,1
0.26691801682004,0.653904192671896,0.322817258340532,0.265648963053018,NA,AMF,10000,0,0,0.5,0.22,0,0.094,0.094,1
0.293593454620887,0.671164079147552,0.308219458606355,0.289738552651548,NA,AMF,10000,0,0,0.5,0.23,0,0.094,0.094,1
0.320975985203523,0.687907499297553,0.293883400987913,0.314620170298379,NA,AMF,10000,0,0,0.5,0.24,0,0.094,0.094,1
0.3489478114559,0.704171652883281,0.279794960023222,0.340244336734902,NA,AMF,10000,0,0,0.5,0.25,0,0.094,0.094,1
0.377387883058611,0.719991929150184,0.26593908975592,0.3665555608765,NA,AMF,10000,0,0,0.5,0.26,0,0.094,0.094,1
0.406171008822909,0.735402370696757,0.252299716970964,0.393491152259099,NA,AMF,10000,0,0,0.5,0.27,0,0.094,0.094,1
0.435171390737703,0.750430609013349,0.23886547970703,0.420985125008719,NA,AMF,10000,0,0,0.5,0.28,0,0.094,0.094,1
0.46425997922695,0.765093566424982,0.2256344298745,0.448973165626812,NA,AMF,10000,0,0,0.5,0.29,0,0.094,0.094,1
0.493307935667906,0.779403089526077,0.21260824030214,0.477388447460528,NA,AMF,10000,0,0,0.5,0.3,0,0.094,0.094,1
0.522186428121442,0.793367383367948,0.199790895208522,0.50616002772763,NA,AMF,10000,0,0,0.5,0.31,0,0.094,0.094,1
0.5507675203723,0.806991162111464,0.187188710097253,0.535211872128937,NA,AMF,10000,0,0,0.5,0.32,0,0.094,0.094,1
0.578925631558222,0.820275639880841,0.174810488744114,0.56446138776034,NA,AMF,10000,0,0,0.5,0.33,0,0.094,0.094,1
0.606537514737514,0.833218318189826,0.162667865043542,0.593817293227444,NA,AMF,10000,0,0,0.5,0.34,0,0.094,0.094,1
0.633482997491343,0.845812516526648,0.150775887606498,0.62317663361114,NA,AMF,10000,0,0,0.5,0.35,0,0.094,0.094,1
0.659646402480237,0.858046591914785,0.13915390642744,0.652420761095675,NA,AMF,10000,0,0,0.5,0.36,0,0.094,0.094,1
0.684916600813489,0.869902813271883,0.127826801983314,0.681410204924555,NA,AMF,10000,0,0,0.5,0.37,0,0.094,0.094,1
0.709187667433502,0.881355921767701,0.116826532953456,0.709978645432686,NA,AMF,10000,0,0,0.5,0.38,0,0.094,0.094,1
0.732359793682678,0.892371558203891,0.106193829440268,0.737926834014314,NA,AMF,10000,0,0,0.5,0.39,0,0.094,0.094,1
0.754340209480593,0.902905016301347,0.0959795785348309,0.765018408183094,NA,AMF,10000,0,0,0.5,0.4,0,0.094,0.094,1
0.775044729312724,0.912901187574596,0.0862450339854472,0.790981075497065,NA,AMF,10000,0,0,0.5,0.41,0,0.094,0.094,1
0.794400489214792,0.922296947905282,0.077059579430063,0.81551788750494,NA,AMF,10000,0,0,0.5,0.42,0,0.094,0.094,1
0.812349523848256,0.929011849005547,0.0684948125517442,0.838332581220156,NA,AMF,10000,0,0,0.5,0.43,0,0.094,0.094,1
0.82885380179489,0.932826493139514,0.0606147940392231,0.859168162903869,NA,AMF,10000,0,0,0.5,0.44,0,0.094,0.094,1
0.843901059334029,0.93645023155411,0.0534645077459855,0.877849399062172,NA,AMF,10000,0,0,0.5,0.45,0,0.094,0.094,1
0.857510122574152,0.939898583989068,0.0470606226926825,0.894313231563856,NA,AMF,10000,0,0,0.5,0.46,0,0.094,0.094,1
0.869733586676991,0.943180636557143,0.0413884402905971,0.908613893190788,NA,AMF,10000,0,0,0.5,0.47,0,0.094,0.094,1
0.880655788041909,0.946299310370585,0.0364059739522188,0.920901838054451,NA,AMF,10000,0,0,0.5,0.48,0,0.094,0.094,1
0.890383733978696,0.949268792655692,0.0320527111051758,0.931387796364594,NA,AMF,10000,0,0,0.5,0.49,0,0.094,0.094,1
0.899031348662107,0.952097293622142,0.0282593092409085,0.9403063832815,NA,AMF,10000,0,0,0.5,0.5,0,0.094,0.094,1
0.90673169525308706,0.954791679436764,0.024955485118534,0.947888526190758,NA,AMF,10000,0,0,0.5,0.51,0,0.094,0.094,1
0.913610499642748,0.957353953892343,0.0220751227465703,0.954345040415649,NA,AMF,10000,0,0,0.5,0.52,0,0.094,0.094,1
0.919779217608562,0.959795108829149,0.0205890988492436,0.959859404453139,NA,AMF,10000,0,0,0.5,0.53,0,0.094,0.094,1
0.925334430514959,0.962121466842184,0.019359077948689,0.964586553767305,NA,AMF,10000,0,0,0.5,0.54,0,0.094,0.094,1
0.930358712524551,0.96433828157273,0.0182155187114526,0.968654945632458,NA,AMF,10000,0,0,0.5,0.55,0,0.094,0.094,1
0.934922164424091,0.966449370347312,0.0171278700073481,0.972170034570623,NA,AMF,10000,0,0,0.5,0.56,0,0.094,0.094,1
0.939084133385714,0.968458102196962,0.0160930213386224,0.975218072494608,NA,AMF,10000,0,0,0.5,0.57,0,0.094,0.094,1
0.942894867387681,0.970372283872785,0.0151085428828545,0.977869675406702,NA,AMF,10000,0,0,0.5,0.58,0,0.094,0.094,1
0.946396993422881,0.97219597806923,0.0141717049708227,0.980182915887682,NA,AMF,10000,0,0,0.5,0.59,0,0.094,0.094,1
0.94962678609356,0.973933044133427,0.0132806717894669,0.982205876831163,NA,AMF,10000,0,0,0.5,0.6,0,0.094,0.094,1
0.952615231789684,0.975587147861452,0.0124329235508437,0.983978692576296,NA,AMF,10000,0,0,0.5,0.61,0,0.094,0.094,1
0.955388910235283,0.977158969000258,0.0116268000632044,0.985535144743692,NA,AMF,10000,0,0,0.5,0.62,0,0.094,0.094,1
0.957970720195761,0.978655232297478,0.0108603712450205,0.986903893186079,NA,AMF,10000,0,0,0.5,0.63,0,0.094,0.094,1
0.960380475564441,0.980079037302376,0.0101317313383095,0.988109420263617,NA,AMF,10000,0,0,0.5,0.64,0,0.094,0.094,1
0.962635395140325,0.981433264100362,0.00943944512890473,0.989172756866072,NA,AMF,10000,0,0,0.5,0.65,0,0.094,0.094,1
0.964750505830976,0.98272065904321,0.0087820534400486,0.990112045976377,NA,AMF,10000,0,0,0.5,0.66,0,0.094,0.094,1
0.966738975542351,0.983943840663626,0.00815783295846105,0.990942986927331,NA,AMF,10000,0,0,0.5,0.67,0,0.094,0.094,1
0.968612388962795,0.985103558268785,0.00756544805179165,0.991679192354387,NA,AMF,10000,0,0,0.5,0.68,0,0.094,0.094,1
0.970380976891033,0.986204181353764,0.00700378815375762,0.992332480807742,NA,AMF,10000,0,0,0.5,0.69,0,0.094,0.094,1
0.972053807672943,0.987248162555187,0.00647164350069709,0.992913121108134,NA,AMF,10000,0,0,0.5,0.7,0,0.094,0.094,1
0.973638947635478,0.988237585560882,0.00596762979337677,0.99343003955858,NA,AMF,10000,0,0,0.5,0.71,0,0.094,0.094,1
0.975143596066691,0.989174445377484,0.00549067525709149,0.99389099768074,NA,AMF,10000,0,0,0.5,0.72,0,0.094,0.094,1
0.976574199223106,0.990060651760776,0.00503975848493048,0.994302745842333,NA,AMF,10000,0,0,0.5,0.73,0,0.094,0.094,1
0.977936546993991,0.990898032592176,0.00461410037776669,0.994671156643901,NA,AMF,10000,0,0,0.5,0.74,0,0.094,0.094,1
0.979235855171602,0.991687232255863,0.00421261297396272,0.995001340974105,NA,AMF,10000,0,0,0.5,0.75,0,0.094,0.094,1
0.980476835731407,0.99243125779115,0.00383430502395381,0.995297749029042,NA,AMF,10000,0,0,0.5,0.76,0,0.094,0.094,1
0.981663757088469,0.993131772402327,0.00347834780058697,0.995564258189879,NA,AMF,10000,0,0,0.5,0.77,0,0.094,0.094,1
0.982800495943509,0.993790249582903,0.00314394866117988,0.99580424937793,NA,AMF,10000,0,0,0.5,0.78,0,0.094,0.094,1
0.983890582047199,0.994408106143462,0.00283035527669308,0.996020673303577,NA,AMF,10000,0,0,0.5,0.79,0,0.094,0.094,1
0.984937236980339,0.994986704004406,0.00253703114644254,0.996216107863975,NA,AMF,10000,0,0,0.5,0.8,0,0.094,0.094,1
0.985943407859888,0.995527351989986,0.00226301972447685,0.996392807806822,NA,AMF,10000,0,0,0.5,0.81,0,0.094,0.094,1
0.986911796727772,0.996031215468388,0.00200767287365904,0.996552747654884,NA,AMF,10000,0,0,0.5,0.82,0,0.094,0.094,1
0.987844886254276,0.996499105344107,0.00177036819410007,0.996697658774159,NA,AMF,10000,0,0,0.5,0.83,0,0.094,0.094,1
0.988744962285104,0.996932890143259,0.00155050809270834,0.996829061365996,NA,AMF,10000,0,0,0.5,0.84,0,0.094,0.094,1
0.989614133676725,0.997333632738124,0.00134751886187954,0.996948292069461,NA,AMF,10000,0,0,0.5,0.85,0,0.094,0.094,1
0.990454349794803,0.997702360427087,0.00116092981745222,0.997056527774745,NA,AMF,10000,0,0,0.5,0.86,0,0.094,0.094,1
0.991267415992743,0.998040065617219,9.90134136100475e-4,0.99715480617121,NA,AMF,10000,0,0,0.5,0.87,0,0.094,0.094,1
0.992055007339326,0.9983477065392,8.34580990453232e-4,0.997244043484648,NA,AMF,10000,0,0,0.5,0.88,0,0.094,0.094,1
0.992818680824381,0.99862620799283,6.93795461461063e-4,0.997325049797078,NA,AMF,10000,0,0,0.5,0.89,0,0.094,0.094,1
0.993559886237955,0.99887646025354,5.67319500583205e-4,0.997398542288443,NA,AMF,10000,0,0,0.5,0.9,0,0.094,0.094,1
0.994279975890346,0.99909911302898,4.54711509818326e-4,0.997465156692403,NA,AMF,10000,0,0,0.5,0.91,0,0.094,0.094,1
0.994980213316737,0.999295331841876,3.55545908561141e-4,0.997525457217286,NA,AMF,10000,0,0,0.5,0.92,0,0.094,0.094,1
0.995661781090219,0.99946587331586,2.69453390045766e-4,0.997579945147712,NA,AMF,10000,0,0,0.5,0.93,0,0.094,0.094,1
0.996325787850119,0.999611474100297,1.95971843606713e-4,0.997629066311659,NA,AMF,10000,0,0,0.5,0.94,0,0.094,0.094,1
0.996973274638197,0.999732850622484,1.34729337196233e-4,0.997673217571336,NA,AMF,10000,0,0,0.5,0.95,0,0.094,0.094,1
0.99760522062311,0.999830698852076,8.53693983717309e-5,0.997712752473538,NA,AMF,10000,0,0,0.5,0.96,0,0.094,0.094,1
0.998222548283103,0.999905690912995,4.75461809929926e-5,0.997747986175727,NA,AMF,10000,0,0,0.5,0.97,0,0.094,0.094,1
0.998826128108001,0.999958469322951,2.09270703306576e-5,0.997779199747503,NA,AMF,10000,0,0,0.5,0.98,0,0.094,0.094,1
0.99941678287392,0.999989713658686,5.18250110897837e-6,0.997806643932886,NA,AMF,10000,0,0,0.5,0.99,0,0.094,0.094,1
0.999995291537561,1,0,0.997830542446768,NA,AMF,10000,0,0,0.5,1,0,0.094,0.094,1
0.0199,0,1,0.0100000000000001,NA,AMF,10000,0,0,0.5,0,0,0.096,0.096,1
0.0199,0,1,0.0100430762919801,NA,AMF,10000,0,0,0.5,0.01,0,0.096,0.096,1
0.0199,0,1,0.0100341686287463,NA,AMF,10000,0,0,0.5,0.02,0,0.096,0.096,1
0.0199,0.00793191602132759,0.983613803655748,0.0100283067812116,NA,AMF,10000,0,0,0.5,0.03,0,0.096,0.096,1
0.0199,0.124590130766434,0.764581397059491,0.0105419249034338,NA,AMF,10000,0,0,0.5,0.04,0,0.096,0.096,1
0.0199,0.199905284408549,0.655448977619854,0.0124081365981974,NA,AMF,10000,0,0,0.5,0.05,0,0.096,0.096,1
0.0199,0.246591969001926,0.6137425721023,0.0170046773616778,NA,AMF,10000,0,0,0.5,0.06,0,0.096,0.096,1
0.0199,0.2826943728756,0.591582572232407,0.0237113519065713,NA,AMF,10000,0,0,0.5,0.07,0,0.096,0.096,1
0.0199,0.316694213316636,0.570375934482342,0.0316579221781122,NA,AMF,10000,0,0,0.5,0.08,0,0.096,0.096,1
0.0268451786186266,0.348809499491635,0.549813897297902,0.0408271371524157,NA,AMF,10000,0,0,0.5,0.09,0,0.096,0.096,1
0.0360813626795841,0.379147815119755,0.529874597374917,0.0512115884536899,NA,AMF,10000,0,0,0.5,0.1,0,0.096,0.096,1
0.0469097710113416,0.407835877213678,0.510531931209706,0.0627974410882857,NA,AMF,10000,0,0,0.5,0.11,0,0.096,0.096,1
0.0593344515211953,0.43501034828758,0.491751578036924,0.0755657097224926,NA,AMF,10000,0,0,0.5,0.12,0,0.096,0.096,1
0.0733399409575268,0.460807534090782,0.473495398931338,0.0894938429377042,NA,AMF,10000,0,0,0.5,0.13,0,0.096,0.096,1
0.0888949153221348,0.485357195109065,0.455724889711385,0.104556843312187,NA,AMF,10000,0,0,0.5,0.14,0,0.096,0.096,1
0.105954481076799,0.508778681422767,0.438403461017987,0.120728039216953,NA,AMF,10000,0,0,0.5,0.15,0,0.096,0.096,1
0.124463097749924,0.531179822826572,0.421497415454571,0.137979400129381,NA,AMF,10000,0,0,0.5,0.16,0,0.096,0.096,1
0.144355458763539,0.552656603966478,0.404976385270003,0.156281764263815,NA,AMF,10000,0,0,0.5,0.17,0,0.096,0.096,1
0.165557892947673,0.573293549875673,0.388813747780377,0.175604753729064,NA,AMF,10000,0,0,0.5,0.18,0,0.096,0.096,1
0.187989253829618,0.593164940387873,0.372985791638163,0.19591654582542,NA,AMF,10000,0,0,0.5,0.19,0,0.096,0.096,1
0.21156117405513,0.61233553400301,0.357472215683591,0.21718388793665,NA,AMF,10000,0,0,0.5,0.2,0,0.096,0.096,1
0.236180076871545,0.630861944102604,0.342255304057383,0.239371585865381,NA,AMF,10000,0,0,0.5,0.21,0,0.096,0.096,1
0.261744617895397,0.648793717471246,0.327319605235187,0.262442217907142,NA,AMF,10000,0,0,0.5,0.22,0,0.096,0.096,1
0.288149130842979,0.666174480335718,0.312651313872183,0.286355748257276,NA,AMF,10000,0,0,0.5,0.23,0,0.096,0.096,1
0.315282655335549,0.683043134536687,0.298237845469098,0.311068862096263,NA,AMF,10000,0,0,0.5,0.24,0,0.096,0.096,1
0.343030362391802,0.699435152931731,0.284066892075156,0.33653406527813,NA,AMF,10000,0,0,0.5,0.25,0,0.096,0.096,1
0.371272179081823,0.71538393162903,0.270125437296396,0.362698386877368,NA,AMF,10000,0,0,0.5,0.26,0,0.096,0.096,1
0.399885680408003,0.730922020897483,0.256398960323363,0.389501723725547,NA,AMF,10000,0,0,0.5,0.27,0,0.096,0.096,1
0.428745440711197,0.746079103911049,0.242873922990058,0.416877673115321,NA,AMF,10000,0,0,0.5,0.28,0,0.096,0.096,1
0.457724431848638,0.760874498769768,0.229545906493959,0.44476055840344503,NA,AMF,10000,0,0,0.5,0.29,0,0.096,0.096,1
0.486695285329179,0.775320116369276,0.216416603807925,0.473084044396132,NA,AMF,10000,0,0,0.5,0.3,0,0.096,0.096,1
0.515528899816985,0.789424128621991,0.203490125987777,0.501777731441422,NA,AMF,10000,0,0,0.5,0.31,0,0.096,0.096,1
0.544098225370896,0.80319120615279,0.190772927677935,0.530766148972403,NA,AMF,10000,0,0,0.5,0.32,0,0.096,0.096,1
0.572277615510305,0.816622510654649,0.178273961245923,0.559967364328574,NA,AMF,10000,0,0,0.5,0.33,0,0.096,0.096,1
0.599943115862512,0.829715490510594,0.166005009421954,0.589290959969371,NA,AMF,10000,0,0,0.5,0.34,0,0.096,0.096,1
0.626974474441422,0.842463427044029,0.153981253334108,0.618635192133609,NA,AMF,10000,0,0,0.5,0.35,0,0.096,0.096,1
0.653254944000034,0.854854677291255,0.142222134948965,0.647883152278343,NA,AMF,10000,0,0,0.5,0.36,0,0.096,0.096,1
